id,Volume,DeltaPriceScaled,Zscore,SMA100,SMA200,Date
1043,147916992,-0.0004661867692624622,2.5557418996475825,0.20489821031689645,0.21271477036178113,2017-11-09
1044,141032992,-0.012974992537595802,0.17430037375787563,0.20530256032943725,0.21364582039415836,2017-11-10
1045,134503008,0.004939605764339378,0.7827121619181592,0.20563626036047936,0.21452131543308497,2017-11-11
1046,251175008,-0.014189521812292155,-1.4736059098273062,0.20599444031715394,0.21541173541918396,2017-11-12
1047,132567000,0.006579528207887866,-0.38209927004869115,0.20623040035367013,0.21623444540426134,2017-11-13
1048,127361000,0.006773494880370303,0.6009653770753854,0.20641745045781135,0.2170775754377246,2017-11-14
1049,100294000,0.0044293244632324195,1.0027170146998479,0.20671126037836074,0.2179043254069984,2017-11-15
1050,1022579968,0.015927536113832144,3.5062165825128937,0.2070506103336811,0.21870476538315414,2017-11-16
1051,397071008,0.001998114560516945,2.340733366896133,0.20739582031965256,0.21958226539194584,2017-11-17
1052,144298000,0.0022923572894025454,2.0954698233195903,0.20783216044306754,0.2204395954310894,2017-11-18
1053,193808000,0.0031696331913024104,1.961572059645354,0.20831444039940833,0.22131319040432573,2017-11-19
1054,214663008,0.008180874094526589,2.4059714666727725,0.20883153036236762,0.22216582037508487,2017-11-20
1055,217851008,-0.005187569762968818,1.4219521367613852,0.20948059037327765,0.22296504534780978,2017-11-21
1056,167078000,0.006851748304667891,1.684769676367185,0.21013238042593002,0.22366364534944297,2017-11-22
1057,240684992,0.003759251804640564,1.701065365488188,0.2108210603892803,0.22434898532927036,2017-11-23
1058,211486000,0.00197385846236636,1.594859711295647,0.21163287043571472,0.22485218033194543,2017-11-24
1059,212592992,0.00905374875451423,1.8911058521987798,0.2124749805033207,0.22508433036506176,2017-11-25
1060,133297000,-0.004514212595487242,1.3476403680414288,0.21342393055558204,0.22554592542350294,2017-11-26
1061,196735008,0.006195996104835217,1.6001650511815124,0.21432328045368196,0.22585968539118767,2017-11-27
1062,720742976,0.0497211583332983,4.965781920229653,0.21531198039650917,0.22621364533901214,2017-11-28
1063,541177984,-0.060398292029101276,0.08983839468746031,0.21671615019440651,0.22667906530201434,2017-11-29
1064,270907008,0.004898828586473499,0.41787587623006833,0.21722761020064354,0.22681999534368516,2017-11-30
1065,182992000,0.005892934469580718,0.6120042553957601,0.2173435302078724,0.22697327040135862,2017-12-01
1066,118250000,-0.00018074652420131253,0.4971129635918905,0.21743225023150445,0.22689816541969776,2017-12-02
1067,134710000,-0.0032754436451847523,0.21377797542603108,0.21779759019613265,0.2264263204485178,2017-12-03
1068,104650000,0.0007185848548930248,0.19036597922201604,0.21814489006996154,0.22571845047175884,2017-12-04
1069,174591008,-0.008262428450258347,-0.3859728460165157,0.2185548301041126,0.2251619604974985,2017-12-05
1070,274526016,-0.014186204458313539,-1.4516776078296474,0.2189858901500702,0.224753460586071,2017-12-06
1071,275204992,-0.010800565539878668,-2.041246885533115,0.21906625017523765,0.2241580106317997,2017-12-07
1072,660172032,0.03139767151968183,0.08005163493967617,0.21910884007811546,0.22359112054109573,2017-12-08
1073,205288992,-0.00821504940952413,-0.41494034225759086,0.21935002997517586,0.22326197549700738,2017-12-09
1074,198174000,-0.00905373233196978,-0.8357434466142372,0.21924081012606622,0.22286867544054986,2017-12-10
1075,176100992,0.01666044142748435,0.10256523952353744,0.21912935018539428,0.22257589042186737,2017-12-11
1076,1555040000,0.13366578256446046,7.507760671392529,0.21937957033514977,0.2226040204614401,2017-12-12
1077,2738759936,0.10841779557426878,6.332364435835429,0.2208268703520298,0.223112685456872,2017-12-13
1078,6358700032,0.4338024312723084,9.129326933502961,0.22348782017827035,0.2244052553921938,2017-12-14
1079,3194210048,-0.11635845711114567,2.6652190588066693,0.2299785602092743,0.22757880039513112,2017-12-15
1080,1334770048,0.003470543473234143,2.0452356764941007,0.2352785101532936,0.2301993554085493,2017-12-16
1081,805200000,-0.02838892999634237,1.5322499046482094,0.24062853038311005,0.2329659455269575,2017-12-17
1082,1342720000,0.055513783901386955,1.5169655554968646,0.2457970105111599,0.2353748255968094,2017-12-18
1083,1449670016,0.015220020053897478,1.3448267013462274,0.25148113027215,0.23759857550263405,2017-12-19
1084,1007420032,-0.012351198609260108,1.0975992638945784,0.257263390570879,0.24003762066364287,2017-12-20
1085,3626109952,0.45246100368285413,2.607571633485059,0.26287862077355384,0.24244454070925714,2017-12-21
1086,4644700160,-0.031112182006987333,1.8553629451364158,0.27271619111299517,0.24691277593374253,2017-12-22
1087,1497590016,0.009257585376210275,1.686920080811812,0.282091211527586,0.25113416105508807,2017-12-23
1088,754958976,-0.14506926897868064,1.0245849724923053,0.29219294160604475,0.25558312103152275,2017-12-24
1089,686014016,0.0845420763982023,1.190563186190834,0.30081886127591134,0.25940395578742026,2017-12-25
1090,938846976,0.07466713473108018,1.3703700351438626,0.31025124177336694,0.263567166030407,2017-12-26
1091,2854259968,0.23741402469530268,2.228669965095096,0.32036221131682396,0.2680845208466053,2017-12-27
1092,2843300096,0.04076653605707583,2.1005263635691285,0.33246093094348905,0.2737783506512642,2017-12-28
1093,7545739776,0.8541593969536574,4.954946081627582,0.3449293205142021,0.2795689554512501,2017-12-29
1094,8108389888,-0.04406181813595449,2.724847060252898,0.3652545413374901,0.2893721358478069,2017-12-30
1095,4642079744,0.22644823193572663,2.399811939727406,0.38512720078229906,0.2988364705443382,2017-12-31
1096,1894230016,0.10471040616499691,2.09342110469624,0.4063978008925915,0.30894708558917044,2018-01-01
1097,3171010048,0.12279596315464203,1.8864578056494985,0.42852928161621096,0.3196059060096741,2018-01-02
1098,6635879936,0.7067427551616714,2.6784499657875704,0.4515804120898247,0.33070006623864173,2018-01-03
1099,8103660032,0.08738527867349985,2.243032948307874,0.4808192425966263,0.3448851615190506,2018-01-04
1100,6288500224,-0.2778389718278476,1.5990001989748006,0.5109243525564671,0.359445311576128,2018-01-05
